experiment,family,target,tokens,delta_mean,delta_sum,delta_trimmed,kl_mean,baseline_lp_sum,intervention_lp_sum
boundary_delete_C21,boundary_matrix,D_consider,1,-0.018919914960861206,-0.018919914960861206,-0.018919914960861206,0.009647902101278305,-0.39193931221961975,-0.41085922718048096
boundary_delete_C21,boundary_matrix,D_call,1,0.702609658241272,0.702609658241272,0.702609658241272,0.06444046646356583,-2.283207893371582,-1.58059823513031
boundary_delete_C21,boundary_matrix,D_threatening,1,-0.06411206722259521,-0.06411206722259521,-0.06411206722259521,0.026569383218884468,-0.9705814123153687,-1.0346934795379639
boundary_delete_C21,boundary_matrix,D_therefore,1,0.20294344425201416,0.20294344425201416,0.20294344425201416,0.011868564411997795,-1.5646344423294067,-1.3616909980773926
boundary_delete_C21,boundary_matrix,D_function,4,-0.001286475220695138,-0.005145900882780552,9.832304385781754e-06,0.0003562206111382693,-0.008775414898991585,-0.013921315781772137
boundary_delete_C21,boundary_matrix,D_force,8,-0.04052633047103882,-0.32421064376831055,-0.1386827677488327,0.02738477662205696,-4.274431228637695,-4.598641872406006
boundary_delete_C22,boundary_matrix,C23,7,-1.1842668056488037,-8.289867401123047,-1.0695466995239258,0.830228328704834,-10.025559425354004,-18.315425872802734
boundary_delete_C22,boundary_matrix,C24,15,-0.03883969783782959,-0.5825954675674438,-0.04142729192972183,0.08333170413970947,-11.73309326171875,-12.31568717956543
boundary_delete_C22,boundary_matrix,C25,22,-0.07524394989013672,-1.6553668975830078,-0.012027943506836891,0.12244754284620285,-16.956384658813477,-18.61174964904785
boundary_delete_C22,boundary_matrix,C26,24,-0.046350281685590744,-1.1124067306518555,-0.02899996191263199,0.01999955251812935,-11.489502906799316,-12.601909637451172
boundary_delete_C22,boundary_matrix,C27,18,-0.07555703073740005,-1.3600265979766846,-0.0868244618177414,0.08279181271791458,-9.958176612854004,-11.31820297241211
boundary_delete_C22,boundary_matrix,C28,8,-0.23801492154598236,-1.9041193723678589,-0.31365060806274414,0.1236821711063385,-7.810432434082031,-9.71455192565918
boundary_delete_C22,boundary_matrix,C29,20,0.030430475249886513,0.6086094975471497,0.03338200971484184,0.04115163907408714,-10.718216896057129,-10.109606742858887
boundary_delete_C22,boundary_matrix,C30,18,0.0563705712556839,1.0146702527999878,0.045946571975946426,0.012723784893751144,-11.634871482849121,-10.620201110839844
boundary_delete_C22,boundary_matrix,C31,17,-0.029900893568992615,-0.5083152055740356,-0.03129583224654198,0.012238651514053345,-11.15853500366211,-11.666851043701172
boundary_delete_C22,boundary_matrix,C32,11,0.022616418078541756,0.24878060817718506,0.022181736305356026,0.06542947888374329,-6.543160438537598,-6.294380187988281
boundary_delete_C22,boundary_matrix,C33,26,-0.053362809121608734,-1.3874330520629883,-0.05620307847857475,0.030538130551576614,-10.576033592224121,-11.963467597961426
boundary_delete_C22,boundary_matrix,C34,12,-0.008835199289023876,-0.10602238774299622,-0.0026466730050742626,0.018785832449793816,-5.082684516906738,-5.188706874847412
boundary_delete_C22,boundary_matrix,C35,22,-0.008984136395156384,-0.1976509988307953,-0.014668459072709084,0.0060967872850596905,-15.636786460876465,-15.834437370300293
boundary_delete_C22,boundary_matrix,C36,18,-0.034519389271736145,-0.6213489770889282,-0.03670809790492058,0.026427878066897392,-9.931830406188965,-10.553178787231445
boundary_delete_C22,boundary_matrix,C37,13,-0.06037357077002525,-0.7848564386367798,-0.0679999589920044,0.02259155921638012,-5.568100929260254,-6.352957725524902
boundary_delete_C22,boundary_matrix,C38,14,0.004177584312856197,0.05848618224263191,-0.005207432899624109,0.004800471942871809,-11.672632217407227,-11.614145278930664
boundary_delete_C22,boundary_matrix,C39,32,0.017488902434706688,0.559644877910614,0.02523742988705635,0.006586289033293724,-10.04177474975586,-9.482129096984863
boundary_delete_C22,boundary_matrix,C40,12,-0.04196606203913689,-0.5035927295684814,-0.016120295971632004,0.016537301242351532,-12.485148429870605,-12.988740921020508
boundary_delete_C22,boundary_matrix,C41,13,0.014175521209836006,0.18428178131580353,0.027783697471022606,0.003169146366417408,-8.268264770507812,-8.083983421325684
boundary_delete_C22,boundary_matrix,C42,17,-0.014043804258108139,-0.23874467611312866,-0.009672431275248528,0.005285929422825575,-11.737482070922852,-11.976226806640625
boundary_delete_C22,boundary_matrix,C43,15,-0.0010257363319396973,-0.015386044979095459,0.013010174036026001,0.004950540140271187,-5.620441436767578,-5.635826110839844
boundary_delete_C22,boundary_matrix,C44,16,-0.02491454780101776,-0.3986327648162842,-0.044460784643888474,0.006453488487750292,-8.183467864990234,-8.582099914550781
boundary_delete_C22,boundary_matrix,A00,20,0.007283936254680157,0.14567872881889343,0.000417985807871446,0.0005765167879872024,-1.5001702308654785,-1.3544914722442627
boundary_delete_C22,boundary_matrix,R_lever,5,0.115570068359375,0.577850341796875,0.0768657997250557,0.12333907186985016,-4.301279067993164,-3.72342848777771
boundary_delete_C22,boundary_matrix,R_exception,3,0.06444350630044937,0.1933305263519287,0.08555245399475098,0.052009303122758865,-5.062926769256592,-4.869596481323242
boundary_delete_C22,boundary_matrix,R_justified,4,0.0006162794306874275,0.00246511772274971,-0.003158308332785964,0.0025494894944131374,-0.322502076625824,-0.320036917924881
boundary_delete_C22,boundary_matrix,R_acceptable,4,-0.03120913729071617,-0.12483654916286469,-0.0014133956283330917,0.0013394433772191405,-3.774522304534912,-3.8993587493896484
boundary_delete_C22,boundary_matrix,R_commit,25,0.03631044551730156,0.9077611565589905,0.036797910928726196,0.007333193905651569,-7.885322093963623,-6.977560520172119
boundary_delete_C22,boundary_matrix,R_action_name,4,0.0019142774399369955,0.007657109759747982,9.47666194406338e-06,0.00024468323681503534,-0.03515005111694336,-0.027492940425872803
boundary_delete_C22,boundary_matrix,R_threat,5,0.08135189116001129,0.40675944089889526,0.017284054309129715,0.01636601611971855,-1.3751378059387207,-0.9683781862258911
boundary_delete_C22,boundary_matrix,R_blackmail_plan,2,0.2754454016685486,0.5508908033370972,0.2754454016685486,0.20222392678260803,-1.5262423753738403,-0.9753515720367432
boundary_delete_C22,boundary_matrix,R_accept_full,14,0.004177584312856197,0.05848618224263191,-0.005207432899624109,0.004800471942871809,-11.672632217407227,-11.614145278930664
boundary_delete_C22,boundary_matrix,R_necessity,3,0.06444350630044937,0.1933305263519287,0.08555245399475098,0.052009303122758865,-5.062926769256592,-4.869596481323242
boundary_delete_C22,boundary_matrix,R_action_first,1,0.007634341716766357,0.007634341716766357,0.007634341716766357,0.0009679783834144473,-0.03505849838256836,-0.027424156665802002
boundary_delete_C22,boundary_matrix,R_final_blackmail,3,-0.0672522559762001,-0.2017567753791809,-0.26406919956207275,0.010822244919836521,-1.8161547183990479,-2.017911434173584
boundary_delete_C22,boundary_matrix,D_primary,1,-0.011271953582763672,-0.011271953582763672,-0.011271953582763672,0.006370814051479101,-1.8609648942947388,-1.8722368478775024
boundary_delete_C22,boundary_matrix,D_acceptable,1,-0.018409252166748047,-0.018409252166748047,-0.018409252166748047,0.0038455792237073183,-1.3233798742294312,-1.3417891263961792
boundary_delete_C22,boundary_matrix,D_consider,1,0.07076367735862732,0.07076367735862732,0.07076367735862732,0.014926012605428696,-0.39193931221961975,-0.32117563486099243
boundary_delete_C22,boundary_matrix,D_call,1,0.06805753707885742,0.06805753707885742,0.06805753707885742,0.004292631987482309,-2.283207893371582,-2.2151503562927246
boundary_delete_C22,boundary_matrix,D_threatening,1,0.35490167140960693,0.35490167140960693,0.35490167140960693,0.07513170689344406,-0.9705814123153687,-0.6156797409057617
boundary_delete_C22,boundary_matrix,D_therefore,1,-0.20013201236724854,-0.20013201236724854,-0.20013201236724854,0.006209507584571838,-1.5646344423294067,-1.7647664546966553
boundary_delete_C22,boundary_matrix,D_function,4,-0.0027113519608974457,-0.010845407843589783,8.599791908636689e-05,0.0011186376214027405,-0.008775414898991585,-0.019620822742581367
boundary_delete_C22,boundary_matrix,D_force,8,0.005313120782375336,0.042504966259002686,0.015925070270895958,0.08201117068529129,-4.274431228637695,-4.231925964355469
boundary_delete_C23,boundary_matrix,C24,15,-0.038945917040109634,-0.5841887593269348,-0.15210548043251038,0.3196598291397095,-11.73309326171875,-12.317280769348145
boundary_delete_C23,boundary_matrix,C25,22,-0.1800919771194458,-3.9620234966278076,-0.1325366199016571,0.07515722513198853,-16.956384658813477,-20.918407440185547
boundary_delete_C23,boundary_matrix,C26,24,0.03530268371105194,0.8472644090652466,0.03674229979515076,0.009188629686832428,-11.489502906799316,-10.64223861694336
boundary_delete_C23,boundary_matrix,C27,18,0.01425489317625761,0.25658807158470154,0.016098503023386,0.00968883279711008,-9.958176612854004,-9.701587677001953
boundary_delete_C23,boundary_matrix,C28,8,-0.4404444694519043,-3.5235557556152344,-0.57554692029953,0.09683337807655334,-7.810432434082031,-11.333988189697266
boundary_delete_C23,boundary_matrix,C29,20,0.015212668105959892,0.30425336956977844,0.022409997880458832,0.01924550160765648,-10.718216896057129,-10.413962364196777
boundary_delete_C23,boundary_matrix,C30,18,-0.009932013228535652,-0.17877623438835144,-0.008103140629827976,0.0037903147749602795,-11.634871482849121,-11.813648223876953
boundary_delete_C23,boundary_matrix,C31,17,-0.00951461959630251,-0.16174852848052979,-0.007993471808731556,0.00859332736581564,-11.15853500366211,-11.320283889770508
boundary_delete_C23,boundary_matrix,C32,11,-0.03966361656785011,-0.43629980087280273,-0.021725015714764595,0.007222360000014305,-6.543160438537598,-6.979460716247559
boundary_delete_C23,boundary_matrix,C33,26,-0.0012406738242134452,-0.03225751966238022,0.004699695389717817,0.004229641519486904,-10.576033592224121,-10.608292579650879
boundary_delete_C23,boundary_matrix,C34,12,-0.028417401015758514,-0.3410088121891022,-0.02992788888514042,0.006428319960832596,-5.082684516906738,-5.4236931800842285
boundary_delete_C23,boundary_matrix,C35,22,-0.0030456609092652798,-0.06700453907251358,-0.0031268056482076645,0.004433669149875641,-15.636786460876465,-15.703790664672852
boundary_delete_C23,boundary_matrix,C36,18,0.023892179131507874,0.4300592243671417,0.03464674577116966,0.004877880215644836,-9.931830406188965,-9.501770973205566
boundary_delete_C23,boundary_matrix,C37,13,0.009296530857682228,0.12085489928722382,0.015227194875478745,0.006174139212816954,-5.568100929260254,-5.447246551513672
boundary_delete_C23,boundary_matrix,C38,14,0.06290747970342636,0.8807047605514526,0.06250607222318649,0.005597810726612806,-11.672632217407227,-10.791926383972168
boundary_delete_C23,boundary_matrix,C39,32,0.010830100625753403,0.3465632200241089,0.011128471232950687,0.002034679288044572,-10.04177474975586,-9.695211410522461
boundary_delete_C23,boundary_matrix,C40,12,-0.04310836270451546,-0.5173003673553467,-0.05206483602523804,0.006399454548954964,-12.485148429870605,-13.002447128295898
boundary_delete_C23,boundary_matrix,C41,13,-0.016828171908855438,-0.2187662422657013,-0.00855935737490654,0.003985270857810974,-8.268264770507812,-8.487031936645508
boundary_delete_C23,boundary_matrix,C42,17,-0.005490644369274378,-0.09334095567464828,-0.007711281068623066,0.0033284402452409267,-11.737482070922852,-11.830822944641113
boundary_delete_C23,boundary_matrix,C43,15,-0.0028034220449626446,-0.04205133020877838,0.007299758493900299,0.003805851098150015,-5.620441436767578,-5.662491798400879
boundary_delete_C23,boundary_matrix,C44,16,-0.002287041861563921,-0.036592669785022736,0.0016730593051761389,0.0027253185398876667,-8.183467864990234,-8.220060348510742
boundary_delete_C23,boundary_matrix,A00,20,0.0013498155167326331,0.02699631080031395,-0.0002509125624783337,0.00019101775251328945,-1.5001702308654785,-1.473173975944519
boundary_delete_C23,boundary_matrix,R_lever,5,0.12206344306468964,0.6103172302246094,-0.046394627541303635,0.04263586178421974,-4.301279067993164,-3.6909615993499756
boundary_delete_C23,boundary_matrix,R_exception,3,0.016642848029732704,0.04992854595184326,-0.16171765327453613,0.03852492943406105,-5.062926769256592,-5.012999057769775
boundary_delete_C23,boundary_matrix,R_justified,4,-0.019635584205389023,-0.07854233682155609,-0.011375367641448975,0.002596487058326602,-0.322502076625824,-0.40104439854621887
boundary_delete_C23,boundary_matrix,R_acceptable,4,0.07659776508808136,0.30639106035232544,-0.0002104341983795166,0.0031442493200302124,-3.774522304534912,-3.4681310653686523
boundary_delete_C23,boundary_matrix,R_commit,25,0.016402186825871468,0.41005468368530273,0.018351852893829346,0.0022203088738024235,-7.885322093963623,-7.47526741027832
boundary_delete_C23,boundary_matrix,R_action_name,4,-0.001114536076784134,-0.004458144307136536,-2.3363085347227752e-05,6.902484165038913e-05,-0.03515005111694336,-0.0396081916987896
boundary_delete_C23,boundary_matrix,R_threat,5,0.037622760981321335,0.18811380863189697,-0.0031159298960119486,0.008526916615664959,-1.3751378059387207,-1.1870238780975342
boundary_delete_C23,boundary_matrix,R_blackmail_plan,2,-0.031853437423706055,-0.06370687484741211,-0.031853437423706055,0.002099305158481002,-1.5262423753738403,-1.5899492502212524
boundary_delete_C23,boundary_matrix,R_accept_full,14,0.06290747970342636,0.8807047605514526,0.06250607222318649,0.005597810726612806,-11.672632217407227,-10.791926383972168
boundary_delete_C23,boundary_matrix,R_necessity,3,0.016642848029732704,0.04992854595184326,-0.16171765327453613,0.03852492943406105,-5.062926769256592,-5.012999057769775
boundary_delete_C23,boundary_matrix,R_action_first,1,-0.004415351897478104,-0.004415351897478104,-0.004415351897478104,0.0002618306316435337,-0.03505849838256836,-0.03947385028004646
boundary_delete_C23,boundary_matrix,R_final_blackmail,3,0.031147746369242668,0.09344323724508286,0.03919029235839844,0.003191780997440219,-1.8161547183990479,-1.7227115631103516
boundary_delete_C23,boundary_matrix,D_primary,1,0.1880112886428833,0.1880112886428833,0.1880112886428833,0.009007379412651062,-1.8609648942947388,-1.6729536056518555
boundary_delete_C23,boundary_matrix,D_acceptable,1,0.0658184289932251,0.0658184289932251,0.0658184289932251,0.002324229571968317,-1.3233798742294312,-1.257561445236206
boundary_delete_C23,boundary_matrix,D_consider,1,0.09890401363372803,0.09890401363372803,0.09890401363372803,0.01922733150422573,-0.39193931221961975,-0.2930352985858917
boundary_delete_C23,boundary_matrix,D_call,1,-0.013100385665893555,-0.013100385665893555,-0.013100385665893555,0.001495472388342023,-2.283207893371582,-2.2963082790374756
boundary_delete_C23,boundary_matrix,D_threatening,1,0.1974063515663147,0.1974063515663147,0.1974063515663147,0.04178321361541748,-0.9705814123153687,-0.773175060749054
boundary_delete_C23,boundary_matrix,D_therefore,1,0.014714360237121582,0.014714360237121582,0.014714360237121582,0.002533935708925128,-1.5646344423294067,-1.5499200820922852
boundary_delete_C23,boundary_matrix,D_function,4,7.795617420924827e-05,0.0003118246968369931,6.776010559406132e-05,6.975354335736483e-05,-0.008775414898991585,-0.00846358947455883
boundary_delete_C23,boundary_matrix,D_force,8,0.0031408946961164474,0.02512715756893158,-0.02318974770605564,0.012103145010769367,-4.274431228637695,-4.249303817749023
boundary_delete_C24,boundary_matrix,C25,22,-0.4558975100517273,-10.029745101928711,-0.3810499310493469,0.5119622349739075,-16.956384658813477,-26.986127853393555
boundary_delete_C24,boundary_matrix,C26,24,0.0034272384364157915,0.08225372433662415,0.018064800649881363,0.01844624988734722,-11.489502906799316,-11.407249450683594
boundary_delete_C24,boundary_matrix,C27,18,-0.0007794869598001242,-0.014030765742063522,-0.0038198865950107574,0.019214684143662453,-9.958176612854004,-9.972207069396973
boundary_delete_C24,boundary_matrix,C28,8,-0.004419930279254913,-0.03535944223403931,0.05755779147148132,0.05637093633413315,-7.810432434082031,-7.845791816711426
boundary_delete_C24,boundary_matrix,C29,20,-0.0023728052619844675,-0.047456104308366776,0.01638631708920002,0.08953919261693954,-10.718216896057129,-10.76567268371582
boundary_delete_C24,boundary_matrix,C30,18,0.06541445851325989,1.1774601936340332,0.02955005317926407,0.018123753368854523,-11.634871482849121,-10.457411766052246
boundary_delete_C24,boundary_matrix,C31,17,0.0006218898924998939,0.010572127997875214,-0.0037555138114839792,0.013914738781750202,-11.15853500366211,-11.147963523864746
boundary_delete_C24,boundary_matrix,C32,11,0.010927379131317139,0.12020117044448853,0.022871196269989014,0.015593981370329857,-6.543160438537598,-6.422958850860596
boundary_delete_C24,boundary_matrix,C33,26,-0.010243023745715618,-0.2663186192512512,-0.008384250104427338,0.005298939999192953,-10.576033592224121,-10.842353820800781
boundary_delete_C24,boundary_matrix,C34,12,0.012838289141654968,0.15405946969985962,0.023413972929120064,0.003515479387715459,-5.082684516906738,-4.928625106811523
boundary_delete_C24,boundary_matrix,C35,22,-0.018955685198307037,-0.41702505946159363,-0.01624743640422821,0.009134694002568722,-15.636786460876465,-16.053810119628906
boundary_delete_C24,boundary_matrix,C36,18,0.008168619126081467,0.147035151720047,0.011129657737910748,0.007561272010207176,-9.931830406188965,-9.784794807434082
boundary_delete_C24,boundary_matrix,C37,13,-0.022443154826760292,-0.29176101088523865,0.0216221883893013,0.04671236500144005,-5.568100929260254,-5.859862327575684
boundary_delete_C24,boundary_matrix,C38,14,0.04679247736930847,0.6550946831703186,0.0286018718034029,0.015042577870190144,-11.672632217407227,-11.017536163330078
boundary_delete_C24,boundary_matrix,C39,32,0.006710208021104336,0.21472665667533875,0.007093585096299648,0.0021960404701530933,-10.04177474975586,-9.827048301696777
boundary_delete_C24,boundary_matrix,C40,12,-0.05360853672027588,-0.6433024406433105,-0.06025372073054314,0.01468610018491745,-12.485148429870605,-13.128449440002441
boundary_delete_C24,boundary_matrix,C41,13,0.02141825295984745,0.2784372866153717,0.025202453136444092,0.002606472698971629,-8.268264770507812,-7.989828109741211
boundary_delete_C24,boundary_matrix,C42,17,0.0008929941686801612,0.015180900692939758,-0.004660442471504211,0.0022486152593046427,-11.737482070922852,-11.722301483154297
boundary_delete_C24,boundary_matrix,C43,15,0.028487861156463623,0.42731791734695435,0.031664736568927765,0.00393009465187788,-5.620441436767578,-5.1931233406066895
boundary_delete_C24,boundary_matrix,C44,16,0.003140754299238324,0.05025206878781319,0.00765052018687129,0.002082319464534521,-8.183467864990234,-8.133214950561523
boundary_delete_C24,boundary_matrix,A00,20,-0.004672432783991098,-0.09344865381717682,0.00022260246623773128,8.199126023100689e-05,-1.5001702308654785,-1.5936187505722046
boundary_delete_C24,boundary_matrix,R_lever,5,-0.12813785672187805,-0.6406892538070679,-0.1649305373430252,0.602124810218811,-4.301279067993164,-4.941967964172363
boundary_delete_C24,boundary_matrix,R_exception,3,0.03214943781495094,0.09644830971956253,0.14568877220153809,0.004484995733946562,-5.062926769256592,-4.9664788246154785
boundary_delete_C24,boundary_matrix,R_justified,4,0.002805824391543865,0.01122329756617546,0.00039813679177314043,0.0023870691657066345,-0.322502076625824,-0.311278760433197
boundary_delete_C24,boundary_matrix,R_acceptable,4,0.023646164685487747,0.09458465874195099,-2.5177374482154846e-05,0.0027303218375891447,-3.774522304534912,-3.6799378395080566
boundary_delete_C24,boundary_matrix,R_commit,25,0.00949642900377512,0.23741072416305542,0.011408945545554161,0.0023734415881335735,-7.885322093963623,-7.647911071777344
boundary_delete_C24,boundary_matrix,R_action_name,4,0.0010259621776640415,0.004103848710656166,-6.55600388199673e-07,6.743166159139946e-05,-0.03515005111694336,-0.031046200543642044
boundary_delete_C24,boundary_matrix,R_threat,5,0.025380868464708328,0.12690433859825134,0.012755679897964,0.0074273147620260715,-1.3751378059387207,-1.2482333183288574
boundary_delete_C24,boundary_matrix,R_blackmail_plan,2,0.2259109616279602,0.4518219232559204,0.2259109616279602,0.052030712366104126,-1.5262423753738403,-1.07442045211792
boundary_delete_C24,boundary_matrix,R_accept_full,14,0.04679247736930847,0.6550946831703186,0.0286018718034029,0.015042577870190144,-11.672632217407227,-11.017536163330078
boundary_delete_C24,boundary_matrix,R_necessity,3,0.03214943781495094,0.09644830971956253,0.14568877220153809,0.004484995733946562,-5.062926769256592,-4.9664788246154785
boundary_delete_C24,boundary_matrix,R_action_first,1,0.004100630059838295,0.004100630059838295,0.004100630059838295,0.000267017720034346,-0.03505849838256836,-0.030957868322730064
boundary_delete_C24,boundary_matrix,R_final_blackmail,3,0.025174686685204506,0.07552406191825867,0.04244852066040039,0.001866411417722702,-1.8161547183990479,-1.7406307458877563
boundary_delete_C24,boundary_matrix,D_primary,1,0.2113361358642578,0.2113361358642578,0.2113361358642578,0.015789421275258064,-1.8609648942947388,-1.649628758430481
boundary_delete_C24,boundary_matrix,D_acceptable,1,0.10706567764282227,0.10706567764282227,0.10706567764282227,0.010139234364032745,-1.3233798742294312,-1.2163141965866089
boundary_delete_C24,boundary_matrix,D_consider,1,-0.10365763306617737,-0.10365763306617737,-0.10365763306617737,0.023095864802598953,-0.39193931221961975,-0.4955969452857971
boundary_delete_C24,boundary_matrix,D_call,1,-0.016221284866333008,-0.016221284866333008,-0.016221284866333008,0.002043887972831726,-2.283207893371582,-2.299429178237915
boundary_delete_C24,boundary_matrix,D_threatening,1,0.08869063854217529,0.08869063854217529,0.08869063854217529,0.028623580932617188,-0.9705814123153687,-0.8818907737731934
boundary_delete_C24,boundary_matrix,D_therefore,1,0.0061615705490112305,0.0061615705490112305,0.0061615705490112305,0.0024861572310328484,-1.5646344423294067,-1.5584728717803955
boundary_delete_C24,boundary_matrix,D_function,4,-0.00011570053175091743,-0.00046280212700366974,-0.0003129961551167071,0.00010189472232013941,-0.008775414898991585,-0.009238217025995255
boundary_delete_C24,boundary_matrix,D_force,8,-0.0013782605528831482,-0.011026084423065186,0.007163232192397118,0.02070542797446251,-4.274431228637695,-4.285457134246826
boundary_delete_C25,boundary_matrix,C26,24,-0.18766315281391144,-4.503915786743164,-0.14424239099025726,0.20161111652851105,-11.489502906799316,-15.993417739868164
boundary_delete_C25,boundary_matrix,C27,18,-0.056083910167217255,-1.0095103979110718,-0.057979121804237366,0.07395586371421814,-9.958176612854004,-10.967686653137207
boundary_delete_C25,boundary_matrix,C28,8,0.13508440554141998,1.0806752443313599,0.22634156048297882,0.06141546368598938,-7.810432434082031,-6.729757308959961
boundary_delete_C25,boundary_matrix,C29,20,-0.03771195933222771,-0.7542392015457153,-0.022758834064006805,0.015241997316479683,-10.718216896057129,-11.472455024719238
boundary_delete_C25,boundary_matrix,C30,18,-0.0637834370136261,-1.148101806640625,-0.010969080030918121,0.024673908948898315,-11.634871482849121,-12.78297233581543
boundary_delete_C25,boundary_matrix,C31,17,-0.004767633508890867,-0.08104977011680603,-0.005405215546488762,0.019627511501312256,-11.15853500366211,-11.239584922790527
boundary_delete_C25,boundary_matrix,C32,11,0.0959668830037117,1.055635690689087,0.1468254178762436,0.03373299539089203,-6.543160438537598,-5.487524509429932
boundary_delete_C25,boundary_matrix,C33,26,-0.012906397692859173,-0.33556634187698364,-0.016832763329148293,0.00738826347514987,-10.576033592224121,-10.911601066589355
boundary_delete_C25,boundary_matrix,C34,12,0.025301368907094002,0.3036164343357086,0.03158470615744591,0.01071679126471281,-5.082684516906738,-4.7790679931640625
boundary_delete_C25,boundary_matrix,C35,22,0.004785536322742701,0.10528180003166199,0.007203569170087576,0.0081323878839612,-15.636786460876465,-15.53150463104248
boundary_delete_C25,boundary_matrix,C36,18,0.0563938282430172,1.0150889158248901,0.0699743926525116,0.020394951105117798,-9.931830406188965,-8.916740417480469
boundary_delete_C25,boundary_matrix,C37,13,-0.03567943349480629,-0.4638326168060303,-0.040928635746240616,0.01372179388999939,-5.568100929260254,-6.031933784484863
boundary_delete_C25,boundary_matrix,C38,14,0.00019240060646552593,0.0026936084032058716,0.007867108099162579,0.010164040140807629,-11.672632217407227,-11.669939041137695
boundary_delete_C25,boundary_matrix,C39,32,0.01675652712583542,0.5362088680267334,0.02475726790726185,0.010814765468239784,-10.04177474975586,-9.505565643310547
boundary_delete_C25,boundary_matrix,C40,12,-0.028726549819111824,-0.3447186052799225,0.0053701577708125114,0.02044540084898472,-12.485148429870605,-12.829866409301758
boundary_delete_C25,boundary_matrix,C41,13,0.019799308851361275,0.2573910057544708,0.02637709490954876,0.0048437295481562614,-8.268264770507812,-8.010873794555664
boundary_delete_C25,boundary_matrix,C42,17,-0.016466950997710228,-0.2799381613731384,-0.017863042652606964,0.00596593227237463,-11.737482070922852,-12.01742172241211
boundary_delete_C25,boundary_matrix,C43,15,0.00037026553764007986,0.005553983151912689,-0.0060900007374584675,0.0034336643293499947,-5.620441436767578,-5.614887714385986
boundary_delete_C25,boundary_matrix,C44,16,-0.025992142036557198,-0.41587427258491516,-0.02851681597530842,0.0055054775439202785,-8.183467864990234,-8.59934139251709
boundary_delete_C25,boundary_matrix,A00,20,-0.007116102613508701,-0.14232204854488373,-0.00026314760907553136,0.0003387444303371012,-1.5001702308654785,-1.6424922943115234
boundary_delete_C25,boundary_matrix,R_exception,3,0.14186038076877594,0.425581157207489,0.29102158546447754,0.029507266357541084,-5.062926769256592,-4.637346267700195
boundary_delete_C25,boundary_matrix,R_justified,4,-0.007186178117990494,-0.028744712471961975,0.00891806185245514,0.004096871707588434,-0.322502076625824,-0.35124677419662476
boundary_delete_C25,boundary_matrix,R_acceptable,4,-0.12048779428005219,-0.48195117712020874,0.003812335431575775,0.003459797240793705,-3.774522304534912,-4.256473541259766
boundary_delete_C25,boundary_matrix,R_commit,25,0.031237797811627388,0.7809449434280396,0.034588802605867386,0.013248791918158531,-7.885322093963623,-7.104376792907715
boundary_delete_C25,boundary_matrix,R_action_name,4,-0.0011247873771935701,-0.0044991495087742805,-1.8177983292844146e-05,7.069341518217698e-05,-0.03515005111694336,-0.039649199694395065
boundary_delete_C25,boundary_matrix,R_threat,5,0.08044056594371796,0.4022028148174286,-0.015240046195685863,0.03521113470196724,-1.3751378059387207,-0.9729347825050354
boundary_delete_C25,boundary_matrix,R_blackmail_plan,2,0.2822316884994507,0.5644633769989014,0.2822316884994507,0.05176897719502449,-1.5262423753738403,-0.961778998374939
boundary_delete_C25,boundary_matrix,R_accept_full,14,0.00019240060646552593,0.0026936084032058716,0.007867108099162579,0.010164040140807629,-11.672632217407227,-11.669939041137695
boundary_delete_C25,boundary_matrix,R_necessity,3,0.14186038076877594,0.425581157207489,0.29102158546447754,0.029507266357541084,-5.062926769256592,-4.637346267700195
boundary_delete_C25,boundary_matrix,R_action_first,1,-0.004459813237190247,-0.004459813237190247,-0.004459813237190247,0.00026639236602932215,-0.03505849838256836,-0.039518311619758606
boundary_delete_C25,boundary_matrix,R_final_blackmail,3,-0.0030245904345065355,-0.00907377153635025,-0.05192756652832031,0.003965136129409075,-1.8161547183990479,-1.8252285718917847
boundary_delete_C25,boundary_matrix,D_primary,1,0.3957512378692627,0.3957512378692627,0.3957512378692627,0.06609910726547241,-1.8609648942947388,-1.465213656425476
boundary_delete_C25,boundary_matrix,D_acceptable,1,-0.1641068458557129,-0.1641068458557129,-0.1641068458557129,0.005852018482983112,-1.3233798742294312,-1.487486720085144
boundary_delete_C25,boundary_matrix,D_consider,1,-0.10082438588142395,-0.10082438588142395,-0.10082438588142395,0.04201548546552658,-0.39193931221961975,-0.4927636981010437
boundary_delete_C25,boundary_matrix,D_call,1,-0.016260385513305664,-0.016260385513305664,-0.016260385513305664,0.00515358429402113,-2.283207893371582,-2.2994682788848877
boundary_delete_C25,boundary_matrix,D_threatening,1,0.449038565158844,0.449038565158844,0.449038565158844,0.17339195311069489,-0.9705814123153687,-0.5215428471565247
boundary_delete_C25,boundary_matrix,D_therefore,1,-0.20138561725616455,-0.20138561725616455,-0.20138561725616455,0.008687235414981842,-1.5646344423294067,-1.7660200595855713
boundary_delete_C25,boundary_matrix,D_function,4,0.00030081646400503814,0.0012032658560201526,9.20178135856986e-05,9.543133637635037e-05,-0.008775414898991585,-0.00757214892655611
boundary_delete_C25,boundary_matrix,D_force,8,-0.09194381535053253,-0.7355505228042603,-0.14761193096637726,0.11148721724748611,-4.274431228637695,-5.009981632232666
boundary_delete_C26,boundary_matrix,C27,18,-2.2148873805999756,-39.86797332763672,-0.7399469614028931,2.1513142585754395,-9.958176612854004,-49.82615280151367
