source,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44
T10,0.0036041014827787876,0.003946080803871155,0.007411577273160219,0.008924080990254879,-0.0036165055353194475,-0.00326935900375247,0.0026970142498612404,-0.007008582819253206,0.004518846515566111,-0.00795307569205761,-0.004536615218967199,0.008515582419931889,0.0029367036186158657,-0.028403891250491142,-0.019434291869401932,0.001080788904801011,-0.00772838294506073,-0.00864030234515667,-0.018630394712090492,0.022945169359445572,0.02610071189701557,-0.003956696018576622,-0.004664991050958633,0.003663488430902362,0.005262625403702259,-0.012074008584022522,0.01939571090042591,0.007455835118889809,0.017947064712643623,0.008322823792696,-0.0003482336178421974,-0.022347453981637955,-0.02405116893351078,-0.008330306969583035,0.0015082943718880415,-0.0029503810219466686,0.029291575774550438,-0.0034659123048186302,0.00798096414655447,0.012412995100021362,-0.06343580782413483,0.013754098676145077,-0.019001420587301254,-0.0033986454363912344,-0.013215169310569763
U00,-1.3909376859664917,-0.12143935263156891,-0.06351032853126526,-0.009148559533059597,-0.08871625363826752,-0.12930014729499817,-0.07799288630485535,-0.06925933063030243,-6.15187406539917,-0.06390029937028885,-0.0828905776143074,-0.21523112058639526,-0.48121827840805054,0.02676795981824398,0.01569272391498089,-0.05695202201604843,0.0029863701201975346,-0.07712332904338837,-0.28689801692962646,-0.034817494451999664,0.09916213154792786,0.009312355890870094,0.11750555038452148,-0.05022307485342026,-0.04992819204926491,-0.07726640999317169,0.019983716309070587,-0.07542780041694641,-0.1025332435965538,0.033675577491521835,0.005972343496978283,-0.017738111317157745,-0.13110536336898804,-0.013431300409138203,-0.02825879119336605,-0.041975561529397964,-0.024745292961597443,0.009200976230204105,-0.0008742548525333405,0.010624716058373451,-0.12887468934059143,0.05575507879257202,0.05862419307231903,-2.722036838531494,-0.01921674609184265
E00,-0.06017342209815979,-3.364096164703369,-0.5238696336746216,-0.03165099397301674,-0.03705185651779175,-0.24297912418842316,-0.011785054579377174,-0.26748937368392944,-0.0158573929220438,-0.032406847923994064,-0.09229620546102524,-0.12949717044830322,0.11062581092119217,0.07017357647418976,-0.0724463015794754,-0.07666561752557755,-0.4232807159423828,-0.026518527418375015,0.1631372570991516,-0.022247524932026863,-0.0345783494412899,0.014058911241590977,0.15083615481853485,-0.26310864090919495,-0.0036353806499391794,-0.036997079849243164,-0.12592826783657074,-0.1070830225944519,-0.012701064348220825,0.03662355616688728,-0.052679531276226044,-0.03738469257950783,-0.041391074657440186,-0.027371400967240334,-0.0028437350410968065,-0.0024967773351818323,-0.06127440929412842,-0.012758293189108372,-0.011920196004211903,0.005378576461225748,0.0869915634393692,0.10127604007720947,0.01737048476934433,0.001331611885689199,-0.019723447039723396
E01,-0.024081921204924583,0.01633511111140251,-4.110908031463623,-0.0668019950389862,-0.013514004647731781,-0.34857267141342163,-0.1430385261774063,-0.08971672505140305,-0.049807995557785034,-0.052098892629146576,-0.01886538416147232,-0.13424895703792572,-0.017075300216674805,0.025623517110943794,-0.06085823103785515,-0.07386671751737595,-0.011864426545798779,0.036242321133613586,0.1420653760433197,-0.02845306135714054,-0.05404544249176979,0.0003918862494174391,-0.018260018900036812,-0.09814959764480591,-0.06734410673379898,-0.07696481049060822,-0.07661016285419464,-0.07775308191776276,-0.0625062957406044,0.028401115909218788,0.004509225953370333,-0.01777537353336811,-0.09958651661872864,-0.019528714939951897,-0.0013245518784970045,-0.018832767382264137,-0.026334086433053017,0.0169907808303833,0.010455028153955936,-0.0003395513922441751,-0.17759521305561066,-0.0603475421667099,0.0014353443402796984,0.0019575092010200024,-0.0005933887441642582
E02,0.03770836070179939,-4.12067020079121e-05,-0.047218214720487595,-1.8375972509384155,-0.004703446291387081,-0.06288643926382065,0.0009864987805485725,0.0568879172205925,-0.005805256310850382,0.017161324620246887,0.014742818661034107,-0.06887932121753693,-0.041202612221241,-0.00639689713716507,-0.03392382338643074,-0.01697230339050293,-0.05077715218067169,-0.052478693425655365,0.007141056936234236,-0.051483068615198135,-0.020216016098856926,0.017821047455072403,0.025664879009127617,0.02635674737393856,-0.06974919140338898,-0.029874294996261597,0.15012012422084808,-0.072994664311409,-0.042427852749824524,0.014440353959798813,-0.017027374356985092,-0.027579283341765404,-0.08106952160596848,0.003087427467107773,-0.02214539796113968,-0.02112877182662487,0.0074722678400576115,0.006351273041218519,-0.020524822175502777,-0.006845199968665838,0.017723800614476204,-0.00011192389501957223,0.02171347476541996,0.00028814675169996917,0.004087322391569614
E03,0.012146174907684326,-0.014032128266990185,-0.006814839784055948,-0.07332801073789597,-0.5289539098739624,-0.07993536442518234,-0.011890629306435585,0.0037021925672888756,-0.0502752922475338,0.030622858554124832,0.00456965621560812,-0.055707741528749466,0.0334649384021759,-0.05616498365998268,-0.030046314001083374,-0.017448872327804565,-0.04753207042813301,-0.028887804597616196,0.07917197793722153,-0.09149764478206635,0.005384181160479784,0.023900635540485382,0.036806557327508926,-0.15969662368297577,-0.026640329509973526,-0.40057000517845154,-0.5562009811401367,-0.030250955373048782,-0.10619547218084335,0.03308354318141937,-0.004732906352728605,-0.009056436829268932,0.05489359796047211,0.010748748667538166,0.0180848129093647,-0.0067705633118748665,0.024387411773204803,0.0005509433103725314,0.0324772410094738,-0.019271288067102432,-0.05740341544151306,-0.010553624480962753,0.003212487790733576,-0.011802068911492825,-0.0004348286602180451
E04,-0.004244072828441858,-0.008972418494522572,-0.05740756914019585,-0.016207104548811913,-0.714483380317688,-0.03424283117055893,-0.0035109405871480703,-0.019036471843719482,-0.07401663810014725,-0.016727657988667488,-0.011827998794615269,-0.02253255620598793,-0.009164626710116863,-0.04672886058688164,-0.05472211167216301,-0.017140857875347137,-0.004299091175198555,-0.016075091436505318,0.04767375439405441,-0.04164872318506241,0.00406640162691474,-0.0116707943379879,0.09263051301240921,-0.07320661097764969,-0.07321517169475555,-0.03790099173784256,-0.09335587173700333,-0.022995702922344208,-0.030781125649809837,0.039830151945352554,0.02769586630165577,0.01775922067463398,-0.002488894620910287,0.011529183946549892,-0.02746063843369484,-0.019281838089227676,-0.009027350693941116,-0.006262761540710926,-0.030337264761328697,-0.010094597004354,-0.17080998420715332,0.0830298438668251,0.019807958975434303,-0.0143882492557168,0.007508569397032261
E05,0.001753959571942687,0.0034248863812536,-0.024861574172973633,0.010997128672897816,-0.7445206642150879,-0.11469718813896179,-0.006249592639505863,-0.011221774853765965,-0.017639195546507835,-0.00950929056853056,-0.013387573882937431,-0.018637897446751595,0.029755163937807083,0.0024912527296692133,-0.04974564164876938,0.0062669748440384865,-0.01503730472177267,-0.06608536839485168,0.07820342481136322,-0.02671302668750286,0.011575616896152496,-0.012622566893696785,0.01940940134227276,0.0006454013055190444,-0.03868693485856056,-0.03139326721429825,-0.08695141971111298,-0.045757465064525604,-0.030414005741477013,0.031091945245862007,0.0019391600508242846,-0.00680233258754015,-0.043362557888031006,-0.009451172314584255,-0.0070581897161901,-0.022831730544567108,-0.0103715555742383,-0.01396385207772255,-0.040171656757593155,-0.004448113963007927,-0.057338226586580276,-0.0006455758702941239,0.026534875854849815,-0.008243746124207973,0.002278036205098033
E06,-0.006132102105766535,-0.0406247042119503,-0.017254529520869255,0.0008476835791952908,0.05718357488512993,-0.9595258235931396,-0.057579465210437775,-0.015671415254473686,-0.07702838629484177,-0.00796217005699873,-0.007446036674082279,-0.04565824195742607,0.009390043094754219,0.058021459728479385,-0.10716281831264496,-0.13783448934555054,-0.005446493625640869,-0.07178133726119995,-0.06446083635091782,-0.062254391610622406,0.013654840178787708,0.0033896334934979677,0.07955390959978104,-0.04345984756946564,-0.032802339643239975,-0.05475587770342827,0.023526906967163086,0.043925561010837555,-0.012172023765742779,0.034596510231494904,0.034277211874723434,-0.04507153108716011,-0.032168880105018616,-0.009310189634561539,-0.022365260869264603,-0.08417049795389175,-0.0512024350464344,-0.03646263852715492,0.03346875682473183,-0.0076861875131726265,-0.1256294548511505,0.16481730341911316,0.04725181311368942,0.0008481967379339039,-0.0015262344386428595
E07,-0.00371576938778162,-0.025467028841376305,-0.011044010519981384,-0.003121808171272278,-0.028435133397579193,-2.1802420616149902,-0.12997114658355713,-0.00537723395973444,-0.08891242742538452,-0.04232990741729736,-0.030510958284139633,-0.030112551525235176,0.00016517932817805558,-6.477428541984409e-05,0.029548177495598793,-0.1678609549999237,-0.4193458557128906,-0.10595949739217758,-0.09614256769418716,0.05361838638782501,-0.033084090799093246,0.004559596534818411,-0.030059706419706345,0.02228408493101597,0.047411222010850906,-0.015218096785247326,0.0059630232863128185,-0.050168804824352264,-0.02880660630762577,0.007665154058486223,-0.04876840114593506,-0.03548358008265495,-0.0996401384472847,-0.03722095862030983,-0.007006698753684759,0.02471558190882206,-0.010136323049664497,-0.027359185740351677,-0.026989771053195,0.008565681055188179,-0.21181726455688477,-0.20068217813968658,0.0004974200273863971,-0.019657526165246964,0.017827680334448814
